paper_uid,doi,arxiv_id,title,abstract,publication_date,authors,affiliations,source,created_at,updated_at,target_key,affiliation_status,compliance_reason,matched_tokens,assessed_at
doi:https://doi.org/10.1145/3770500,https://doi.org/10.1145/3770500,,Introduction to the Special Issue on Evaluations of Large Language Models: Part 1,,2025-10-01 00:00:00+00,"[""Bhiksha Raj"", ""Jindong Wang"", ""Linyi Yang"", ""Qiang Yang"", ""Sunayana Sitaram""]","[""Carnegie Mellon University"", ""Hong Kong Polytechnic University"", ""Microsoft Research (India)"", ""Southern University of Science and Technology"", ""William & Mary"", ""Williams (United States)""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_5e4d0d665b94016e6d6a,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.129637+00
doi:https://doi.org/10.48550/arxiv.2510.02392,https://doi.org/10.48550/arxiv.2510.02392,,KnowledgeSmith: Uncovering Knowledge Updating in LLMs with Model Editing and Unlearning,,2025-10-01 00:00:00+00,"[""Hao Chen"", ""Jindong Wang"", ""Kai Qiu"", ""Marios Savvides"", ""Shaoping Li"", ""Yinyi Luo"", ""Z.D. Zhou""]",[],openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_5e4d0d665b94016e6d6a,unknown,status=unknown; matched=-,[],2026-03-31 06:51:10.129734+00
doi:https://doi.org/10.1109/itw62417.2025.11240289,https://doi.org/10.1109/itw62417.2025.11240289,,Improved Coded Caching Scheme for Multi-User Information Retrieval System,,2025-09-29 00:00:00+00,"[""Jindong Wang"", ""Jinyu Wang"", ""Minquan Cheng"", ""Qing Zang""]","[""Guangxi Normal University"", ""Guilin University of Electronic Technology""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_5e4d0d665b94016e6d6a,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.129829+00
doi:https://doi.org/10.1186/s43074-025-00188-1,https://doi.org/10.1186/s43074-025-00188-1,,Multi-color pulsed chaos enables single-pixel parallel laser ranging,,2025-09-26 00:00:00+00,"[""Haoguang Liu"", ""Jindong Wang"", ""Perry Ping Shum"", ""Qizhen Sun"", ""Xiahui Tang"", ""Yao Yao"", ""Yixiang Sun"", ""Yiyang Luo"", ""Yusong Liu""]","[""Chongqing University"", ""Huazhong University of Science and Technology"", ""Southern University of Science and Technology"", ""Wuhan National Laboratory for Optoelectronics""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_5e4d0d665b94016e6d6a,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.12993+00
doi:https://doi.org/10.1007/978-3-032-05127-1_50,https://doi.org/10.1007/978-3-032-05127-1_50,,SurgSora: Object-Aware Diffusion Model for Controllable Surgical Video Generation,,2025-09-19 00:00:00+00,"[""Hongliang Ren"", ""Jindong Wang"", ""Long Bai"", ""Luping Zhou"", ""Shuya Yang"", ""Tong Chen""]",[],openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_5e4d0d665b94016e6d6a,unknown,status=unknown; matched=-,[],2026-03-31 06:51:10.130024+00
doi:https://doi.org/10.1063/5.0256340,https://doi.org/10.1063/5.0256340,,"Two-dimensional intrinsic ferromagnetic TiXY3 (X = Al, Ga; Y = S, Se, Te) monolayers with high Curie temperature from first principles",,2025-04-28 00:00:00+00,"[""Feng Li"", ""Kun Li"", ""Lei Fu"", ""Ping Liu"", ""Shasha Li"", ""Xiangyan Bo"", ""Yong Pu""]","[""Nanjing University of Posts and Telecommunications""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.130248+00
doi:https://doi.org/10.1088/1674-1056/ad5538,https://doi.org/10.1088/1674-1056/ad5538,,Two-dimensional Cr<sub>2</sub>Cl<sub>3</sub>S<sub>3</sub> Janus magnetic semiconductor with large magnetic exchange interaction and high-T<sub>C</sub>,,2024-06-07 00:00:00+00,"[""Feng 峰 Li 李"", ""Lei Fu"", ""Xiangyan 祥 Bo 薄"", ""Yong 勇 Pu 普"", ""a""]","[""Nanjing University of Posts and Telecommunications""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.130355+00
doi:https://doi.org/10.1063/5.0202370,https://doi.org/10.1063/5.0202370,,"Strain-tunable ferromagnetism in 2D non-van-der-Waals CuCr2X4 (X = S, Se)",,2024-04-22 00:00:00+00,"[""Chang Liu"", ""Feng Li"", ""Lei Fu"", ""Shasha Li"", ""Xiangyan Bo"", ""Yong Pu""]","[""Nanjing University of Posts and Telecommunications""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.130452+00
doi:https://doi.org/10.1103/physrevb.109.014405,https://doi.org/10.1103/physrevb.109.014405,,Magnetic structure and exchange interactions of transition metal dihalide monolayers: First-principles studies,,2024-01-08 00:00:00+00,"[""Lei Fu"", ""Shasha Li"", ""Xiangang Wan"", ""Xiangyan Bo"", ""Yong Pu""]","[""Collaborative Innovation Center of Advanced Microstructures"", ""Nanjing University"", ""Nanjing University of Posts and Telecommunications""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.130545+00
doi:https://doi.org/10.2139/ssrn.6438146,https://doi.org/10.2139/ssrn.6438146,,A Closed-Loop Mixed Reality Assembly Framework Integrating Spatio-Temporal Semantic Perception and Probabilistic Digital Twin,,2026-01-01 00:00:00+00,"[""Fulei Chu"", ""Jiayi Liu"", ""Tianyang Wang"", ""Xu Gong"", ""Xueyi Li"", ""Yun Kong"", ""Zhilin Dong""]","[""Beijing Institute of Technology"", ""Dalian University of Technology"", ""Northeast Forestry University"", ""Tsinghua University"", ""Zhejiang Normal University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.130636+00
doi:https://doi.org/10.1109/jsen.2026.3660266,https://doi.org/10.1109/jsen.2026.3660266,,Data synchronization for vibration and SCADA of lifting machinery based on correlation analysis,,2026-01-01 00:00:00+00,"[""Fulei Chu"", ""Meng Rao"", ""Mingjian Zuo"", ""Yiping Sun"", ""Yuejian Chen"", ""Zhenfei Bu""]","[""Shandong University of Science and Technology"", ""Tsinghua University"", ""University of Manitoba""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.130727+00
doi:https://doi.org/10.1109/jiot.2026.3678263,https://doi.org/10.1109/jiot.2026.3678263,,Generalized Class-Incremental Lifelong Transfer Diagnosis of Machinery Faults in Industrial Streaming Data and Time-varying Working Conditions,,2026-01-01 00:00:00+00,"[""Cuiying Lin"", ""Fulei Chu"", ""Hui Liu"", ""Leijun Shi"", ""Qinhai Han"", ""Yufan Lv"", ""Yun Kong""]","[""Beijing Institute of Technology""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.130817+00
doi:https://doi.org/10.1016/j.cosrev.2025.100883,https://doi.org/10.1016/j.cosrev.2025.100883,,A survey of transformer networks for time series forecasting,,2025-12-19 00:00:00+00,"[""Andrew Burke"", ""Fulei Chu"", ""Jingyuan Zhao"", ""Lili Xie"", ""Yunhong Che"", ""Yuyan Wu""]","[""Aalborg University"", ""Hubei University of Arts and Science"", ""New York University"", ""Stanford University"", ""University of California, Davis""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.130924+00
openalex:https://openalex.org/W2471491767,,,西双版纳高峭蛛新属新种描述（蜘蛛目，蟹蛛科）,,2012-01-01 00:00:00+00,"[""唐果"", ""李枢强""]",[],openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_33310a40eb40b8b1de1c,unknown,status=unknown; matched=-,[],2026-03-31 06:51:10.150584+00
doi:https://doi.org/10.1016/j.inffus.2025.104000,https://doi.org/10.1016/j.inffus.2025.104000,,MSIF-Convformer: a novel end-to-end fault diagnosis framework with multi-source sensors under strong noise,,2025-12-04 00:00:00+00,"[""Feibin Zhang"", ""Fengshou Gu"", ""Fulei Chu"", ""Jinfeng Huang"", ""Mengdi Li"", ""Yue Yu""]","[""Politecnico di Milano"", ""Tsinghua University"", ""University of Huddersfield""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.13102+00
doi:https://doi.org/10.1016/j.eswa.2025.130338,https://doi.org/10.1016/j.eswa.2025.130338,,A survey of transformer architectures for autonomous driving,,2025-11-08 00:00:00+00,"[""Fulei Chu"", ""Haoyu Li"", ""Jingyi Zhao"", ""Lili Xie""]",[],openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,unknown,status=unknown; matched=-,[],2026-03-31 06:51:10.131136+00
doi:https://doi.org/10.63367/199115992025103605015,https://doi.org/10.63367/199115992025103605015,,A Building Outline Regularization Method Based on U²-Net Segmentation Results,,2025-10-28 00:00:00+00,"[""Feifei Xie"", ""Fulei Chu"", ""Lin Sun"", ""Yuchao Gu""]","[""Shandong University of Science and Technology""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.131249+00
doi:https://doi.org/10.1016/j.mechmachtheory.2025.106267,https://doi.org/10.1016/j.mechmachtheory.2025.106267,,A fault diagnosis method for bearings based on multiscale graph convolutional network under non-stationary speed conditions,,2025-10-21 00:00:00+00,"[""Fulei Chu"", ""Guangsheng Ran"", ""Kaiyu Su"", ""Qi Li"", ""Shuquan Xiao"", ""Tianyang Wang"", ""Xueyi Li"", ""Zhaoye Qin""]","[""Northeast Forestry University"", ""Northeastern University"", ""Tsinghua University"", ""Yale University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.131345+00
doi:https://doi.org/10.1142/s1758825125501182,https://doi.org/10.1142/s1758825125501182,,Vibration Analysis of Laminated Composite Beams With Acoustic Black Hole Profile Under General Boundary Conditions,,2025-10-17 00:00:00+00,"[""Fulei Chu"", ""Navya Bojja"", ""Peng Wang"", ""Runze Zhu"", ""Yunfei Liu"", ""Zhaoye Qin""]","[""Tsinghua University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.131441+00
doi:https://doi.org/10.1016/j.ymssp.2025.113499,https://doi.org/10.1016/j.ymssp.2025.113499,,Deep spiking transfer learning for rotating machinery fault diagnosis,,2025-10-13 00:00:00+00,"[""Fulei Chu"", ""Hongtao Zhu"", ""Ming J. Zuo"", ""Peng Zhu"", ""Qinkai Han"", ""Sai Ma"", ""Yeping Xiong""]","[""Qilu Hospital of Shandong University"", ""Shandong Transportation Research Institute"", ""Shandong University"", ""Shandong University of Science and Technology"", ""Tsinghua University"", ""University of Southampton""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.131579+00
doi:https://doi.org/10.1016/j.tws.2025.114095,https://doi.org/10.1016/j.tws.2025.114095,,"A review of vibration analysis and suppression for wind turbine blades: State of the art, challenges and perspectives",,2025-10-12 00:00:00+00,"[""Fulei Chu"", ""Jingwei Zhou"", ""Ningxin Li"", ""Peng Wang"", ""Tianyang Wang"", ""Yunfei Liu"", ""Zhaoye Qin""]","[""Goldwind (China)"", ""Tsinghua University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.13168+00
doi:https://doi.org/10.1016/j.ymssp.2025.113447,https://doi.org/10.1016/j.ymssp.2025.113447,,A new health indicator for rotating machinery condition monitoring under variable operation conditions through regression among vibration features,,2025-10-10 00:00:00+00,"[""Fulei Chu"", ""Meng Rao"", ""Ming J. Zuo"", ""Xingkai Yang"", ""Yaqiang Jin"", ""Yuejian Chen"", ""Zhiyong Bu""]","[""Hunan University"", ""Shandong Transportation Research Institute"", ""Shandong University"", ""Tsinghua University"", ""University of Manitoba""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.131776+00
doi:https://doi.org/10.1016/j.isatra.2025.09.042,https://doi.org/10.1016/j.isatra.2025.09.042,,Lanczos decomposition based sub-Gaussian component extraction method for wind turbine transmission chain’s health monitoring under harsh environment,,2025-10-09 00:00:00+00,"[""Fulei Chu"", ""Q. Lin"", ""Tianyang Wang"", ""Zhaoye Qin""]","[""Tsinghua University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.131868+00
doi:https://doi.org/10.1109/tcyb.2025.3611840,https://doi.org/10.1109/tcyb.2025.3611840,,Statistic Discrepancy Oriented Cyclo-Non-Stationary Indicator for Wind Turbine Condition Monitoring Under Varying Speed Conditions,,2025-10-01 00:00:00+00,"[""Fulei Chu"", ""Guangyao Zhang"", ""Tianyang Wang"", ""Zhongchao Liang""]","[""Tsinghua University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.131975+00
doi:https://doi.org/10.1109/icpre67300.2025.11274228,https://doi.org/10.1109/icpre67300.2025.11274228,,Predictive Control for Wet Desulfurization System Based on Informer-BiLSTM and Transfer Learning,,2025-09-19 00:00:00+00,"[""Fulei Chu"", ""Hui Pan""]","[""Shanghai University of Electric Power""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.132069+00
doi:https://doi.org/10.1016/j.ijmecsci.2025.110860,https://doi.org/10.1016/j.ijmecsci.2025.110860,,Intelligent vortex optimization method for multi-objective VMD in mechanical fault diagnosis,,2025-09-18 00:00:00+00,"[""Bo Zhao"", ""Fulei Chu"", ""Liang Li"", ""Xibin Li"", ""Yao Yanchun"", ""Yongkang Zhu""]","[""Beijing Agricultural Machinery Research Institute"", ""Chinese Academy of Agricultural Mechanization Sciences"", ""Shandong University of Technology""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.132163+00
doi:https://doi.org/10.48550/arxiv.2509.12845,https://doi.org/10.48550/arxiv.2509.12845,,Improving Anomalous Sound Detection with Attribute-aware Representation from Domain-adaptive Pre-training,,2025-09-16 00:00:00+00,"[""Fulei Chu"", ""Gan‐Yuan Zhong"", ""Jiangzhao Wu"", ""Jianqing Gao"", ""Jun Du"", ""Lei Wang"", ""Mengui Qian"", ""Mingqi Cai"", ""Qing Wang"", ""Xin Fang""]",[],openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,unknown,status=unknown; matched=-,[],2026-03-31 06:51:10.132277+00
doi:https://doi.org/10.1016/j.ymssp.2025.113173,https://doi.org/10.1016/j.ymssp.2025.113173,,Mechanical system cross-domain diagnostics based on signal fusion and cycle consistency domain adaptation network,,2025-09-10 00:00:00+00,"[""Cheng Liu"", ""Fulei Chu"", ""Hui Liu"", ""Jie Zhang"", ""Mingming Dong"", ""Qinkai Han"", ""Yuekai Liu"", ""Yun Kong""]","[""Beijing Institute of Technology"", ""Chongqing University"", ""Tangshan College"", ""Tsinghua University"", ""Xiangtan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.132371+00
doi:https://doi.org/10.1109/tmech.2025.3599230,https://doi.org/10.1109/tmech.2025.3599230,,Mechanism-Informed Degradation Assessment for Machinery Incorporating Monitoring and Diagnosis Under Nonstationary Operating Conditions,,2025-09-05 00:00:00+00,"[""Fulei Chu"", ""Guangyao Zhang"", ""Tianyang Wang""]","[""Tsinghua University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.132462+00
doi:https://doi.org/10.1016/j.aei.2025.103776,https://doi.org/10.1016/j.aei.2025.103776,,A fault diagnosis data augmentation method integrating multimodal non-Gaussian denoising diffusion generative adversarial network,,2025-08-15 00:00:00+00,"[""Cheng Shi"", ""Fulei Chu"", ""Joo-Ho Choi"", ""Jun Yu"", ""Tianyang Wang"", ""Xudong Wu"", ""Xueyi Li""]","[""Harbin University of Science and Technology"", ""Korea Aerospace University"", ""Northeast Forestry University"", ""Tsinghua University"", ""Yanshan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.132549+00
doi:https://doi.org/10.1007/s40843-025-3691-9,https://doi.org/10.1007/s40843-025-3691-9,,Achieving high-performance near-infrared Cr3+-activated phosphor via A&amp;C lattice sites cosubstitution strategy in garnet for plant lighting,,2025-12-04 00:00:00+00,"[""Baoling Tang"", ""Bingfu Lei"", ""Chunli Peng"", ""Haoran Zhang"", ""Maxim S. Molokeev"", ""Xuejie Zhang""]","[""Institute of Physics"", ""Krasnoyarsk Scientific Center""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.132686+00
doi:https://doi.org/10.1021/acsami.5c13408,https://doi.org/10.1021/acsami.5c13408,,"Plant–Nanoparticle Interactions with g-C <sub>3</sub> N <sub>4</sub> : Regulator Development, Metabolic Responses, and Physiological Mechanisms",,2025-11-10 00:00:00+00,"[""Bingfu Lei"", ""Hong Xu"", ""Huifeng Zhang"", ""Junjie Xing"", ""Shengsen Zhang"", ""Tao Jiang"", ""Wei Li"", ""Xueting Bi"", ""Yueping Fang""]","[""Institut de recherche en horticulture et semences"", ""Ministry of Energy"", ""South China Agricultural University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.132782+00
doi:https://doi.org/10.1016/j.jallcom.2025.184405,https://doi.org/10.1016/j.jallcom.2025.184405,,Synergistic surface passivation and matrix encapsulation of CsPbBr3 quantum dots for stable and high-efficiency wide gamut displays,,2025-10-15 00:00:00+00,"[""Bingfu Lei"", ""Haoran Zhang"", ""Kun Zheng"", ""Wei Li"", ""Weicheng Yao"", ""X. M. Li"", ""Xuejie Zhang""]","[""South China Agricultural University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_d0a033a80d3a8291163e,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.132875+00
